famid,year_long,interview_num,dateint,state_temp,age,sex,num_child_below_18,dep,race,mar_status,mar_status_reported,educ_cat,num_dep_away,emp_status,wkswkd_per_yr_cat,wkswkd_per_yr_unemp,hrswkd_per_wk_cat,hrswkd_per_wk_unemp,earn_per_yr_cat,earn_per_hr,inc_per_yr,fam_inc_per_yr,tax_inc,mtr,tp,fdexp,eoexp,stamps,fdstd,accstamps,accfdexp,acceoexp,stampssvdlm,stampsinc,stampsmths,stampssvdly,eoexp_unit_usestamps,eoexp_amount_usestamps,eoexp_unit_nostamps,eoexp_amount_nostamps,fdexp_nonzero_usestamps,fdexp_unit_usestamps,fdexp_amount_usestamps,fdexp_unit_nostamps,fdexp_amount_nostamps,stamps_amount,stamps_unit,nonhs_years,college_years,hs_cat,earn_per_yr_reported,int_mth,int_day,int_yr,emp_status_first,emp_status_wife,state_fips_temp,sippst,state_string,state_short,st,edu_yrs,has_hs,edu_yrs_missing,female,white,black,mardum,wg_psid,anwg,qwg,cpiah,cpiaway,cpi,cpi_norm,fdexp_amount,fdexp_unit,eoexp_amount,eoexp_unit,food_home_zel,fdcons,miss,fdcons_prev,fdcons_prev2,lnfdcons,lnfdcons_prev,lnfdcons_prev2,dlnfdcons,dlnfdcons_alt,test,d2lnfdcons,d2lnfdcons_alt,d2lnfdcons_alt2,lnfdstd,dlnfdstd,dlnfdstd_alt,d2lnfdstd,empl,unempl,f_unemp,unemploy,unemploy_original,spwork_available,spwork_yn_original,year_st,mth,mth_st,numdig_mth,zero,month,day_st,nndate_psid,start,calc_year,calc_month,calc_day,kids,year_short,cat,taxinc,tao,tao_sched,tti,iui1,min,max,tao_sipp,annwg,bpw,hq1w,hq2w,part,empcens,tenure,waitper,retro,wba_min,wba_max,pbpw,dur_min,dur_max,spwork_yn,nndate_sipp,wba,maxdur,elig,elig_min,elig_ch,iui1_gruber,state,repl4,sstax,mcaretax,ssmax,mcaremax,tao1,repl4a,state_fips_excluded_chetty,year,nndate,unemp_rate,state_abbrev,region,u0m1,u0c1,rwg,female_orig,repl4a_orig,rwgtax,dlnfdcons_ALT,wgt,reprate_u0c1,reprate_u0m1
3345,1986,,308,4,37,2,0,1,1,4,4,4,0,3,0,42,0,99,17000,4.5,17000,17000,17000,23,2163,2600,1040,0,393,0,0,0,0,,0,0,,,,,,,,,,,,0,0,1,,,,,,0,6,California,California,CA,California,12,1,0,1,1,0,0,288.46155,15000,3750,1.0351219,1.0816523,109.6,1.0548605,,,,,2600,3473.2734,0,6274.9771,,8.152853,8.7443247,,-.59147167,-.59147167,-.59147167,1.0567236,,1.0567236,5.9738097,0,0,0,0,1,0,1,1,1,0,86,3,3,1,0,3,8,860308,,86,3,8,0,86,1,,.23,,15000,118.66666,30,166,.1,15000,15000,3750,3750,1,0,0,1,0,30,166,.5,12,26,0,19860308,118.66666,26,1,,1,118.66666,4,.41137776,.070500001,.0145,39600,,.23,-.14884733,0,1986,860308,5.8280835,CA,9,-.1158431690125319,-.2235836881444544,.26319486,1,.45283899,.1841048,-.59147167,1,.033279832,.017242946
22971,1986,,424,4,21,1,0,1,7,2,2,2,0,3,0,27,0,10,1700,6.25,1700,1700,1700,0,0,780,120,0,468,0,0,0,0,,0,0,,,,,,,,,,,,7,0,3,,,,,,0,6,California,California,CA,California,7,0,0,0,0,0,0,192.30769,10000,2500,1.0351219,1.0816523,109.6,1.0548605,,,,,780,864.47583,0,1537.5,,6.7621236,7.337913,,-.57578945,-.57578945,-.57578945,,,,6.1484685,-.14864063,-.14864063,,0,1,,1,1,1,0,86,4,4,1,0,4,24,860424,,86,4,24,0,86,1,,0,,10200,88.513512,30,166,.1,10000,10000,2500,2500,1,0,0,1,0,30,166,.5,12,26,0,19860424,88.513512,26,1,,1,88.513512,4,.46027026,.070500001,.0145,39600,,0,-.10650583,0,1986,860424,5.8280835,CA,9,-.1158431690125319,-.2235836881444544,.17546323,0,.49518049,.16309306,-.57578945,1,.023812966,.012337973
4304,1986,,316,4,56,1,0,2,1,1,1,7,0,3,0,26,0,28,12600,21.68,15759,63166,62166,38,10545,4680,3600,0,721,0,0,0,0,,0,0,,,,,,,,,,,,0,5,1,,,,,,1,6,California,California,CA,California,16,1,0,0,1,0,1,884.61536,46000,11500,1.0351219,1.0816523,109.6,1.0548605,,,,,4680,7849.4482,0,8351.2314,9360,8.9681988,9.0301647,9.1442003,-.061965942,-.061965942,-.061965942,-.55106449,.052069664,-.55106449,6.5806394,-.046078205,-.046078205,-.046078205,0,1,1,1,1,1,1,86,3,3,1,0,3,16,860316,,86,3,16,0,86,2,,.38,,84250,166,30,166,.1,46000,46000,11500,11500,1,0,0,1,0,30,166,.5,12,26,0,19860316,166,26,1,,1,166,4,.18765219,.070500001,.0145,39600,,.38,-.41403413,0,1986,860316,5.8280835,CA,9,-.1158431690125319,-.2235836881444544,.80713081,0,.18765219,.50042111,-.061965942,1,.092571281,.047963027
8663,1986,,422,4,34,2,1,2,1,5,5,5,0,3,0,50,0,99,15000,30,15000,16100,15000,17,1002,1560,416,0,635,0,0,0,0,,0,0,,,,,,,,,,,,11,0,3,,,,,,0,6,California,California,CA,California,12,0,0,1,1,0,0,230.76923,12000,3000,1.0351219,1.0816523,109.6,1.0548605,,,,,1560,1891.6656,0,2629.5356,1820,7.5452132,7.8745627,7.5065918,-.32934952,-.32934952,-.32934952,-.029922485,-.69732046,-.029922485,6.4536252,0,0,.077252388,0,1,0,1,1,1,0,86,4,4,1,0,4,22,860422,,86,4,22,1,86,3,,.17,,13300,102,30,166,.1,12000,12000,3000,3000,1,0,0,1,0,30,166,.5,12,26,0,19860422,102,26,1,,1,102,4,.442,.070500001,.0145,39600,,.17,-.118658,0,1986,860422,5.8280835,CA,9,-.1158431690125319,-.2235836881444544,.21055587,1,.48302832,.15991718,-.32934952,1,.026529994,.013745719
1530,1986,,327,4,23,1,0,1,1,2,2,4,0,3,0,21,0,40,6700,7.98,6700,7219,6719,14,405,1560,520,0,468,0,0,0,0,,0,0,,,,,,,,,,,,0,0,1,,,,,,0,6,California,California,CA,California,12,1,0,0,1,0,0,250,13000,3250,1.0351219,1.0816523,109.6,1.0548605,,,,,1560,1987.8148,0,4592.8091,,7.5947914,8.4322472,,-.83745575,-.83745575,-.83745575,,,-.30242062,6.1484685,0,0,0,0,1,0,1,1,1,0,86,3,3,1,0,3,27,860327,,86,3,27,0,86,1,,.14,,13014,107.55556,30,166,.1,13000,13000,3250,3250,1,0,0,1,0,30,166,.5,12,26,0,19860328,107.55556,26,1,,1,107.55556,4,.43022224,.070500001,.0145,39600,,.14,-.13304652,0,1986,860327,5.8280835,CA,9,-.1158431690125319,-.2235836881444544,.22810219,0,.46863979,.18008667,-.83745575,1,.029747032,.015412531
21375,1985,,812,4,49,1,3,5,2,1,1,1,0,3,,0,10,0,9267,11.14,9267,41530,24358,16,1624,4940,360,0,1863,0,0,0,0,,0,0,,,,,,,,,,,,5,0,3,,,,,,1,6,California,California,CA,California,2.5,0,0,0,0,1,1,194.73077,10126,2531.5,1.0146341,1.0413064,107.6,1.0356112,,,,,4940,5214.4697,0,4680,3798.3381,8.5591927,8.4510536,8.2423191,.10813904,.10813904,.10813904,.33648491,-.10059547,.33648491,7.5299435,-.23180151,-.23180151,-.3959322,0,1,1,1,1,1,1,85,8,8,1,0,8,12,850812,,85,8,12,3,85,2,,.16,,25862,89.364868,30,166,.1,10126,10126,2531.5,2531.5,1,0,0,1,0,30,166,.5,12,26,0,19850812,89.364868,26,1,,1,89.364868,4,.45891497,.07,.0145,37800,,.16,-.10105183,0,1985,850812,6.7527714,CA,9,-.010428790103111,-.0763189112865952,.18097657,0,.50063449,.13935196,.10813904,1,.0077121658,.0010538483
22001,1970,,4,4,28,1,3,5,2,1,,3,0,2,0,47,0,40,6600,3.51,6600,6600,6600,,410,1560,0,0,1383,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,10,,0,0,0,1,1,138.46153,7199.9995,1799.9999,.38926828,.36023054,38.799999,.373436,,,,,1560,4007.519,0,2805.2632,2583.7952,8.295928,7.9392529,7.8570147,.35667515,.35667515,.35667515,.34028816,.27443695,.34028816,7.2320104,.036073208,.036073208,-.070653915,0,1,0,1,1,0,0,70,,.,1,0,0,,700329,700329,70,3,29,3,70,2,,.16,,7200,65,25,65,.1,7199.9995,7199.9995,1799.9999,1799.9999,1,0,0,,,,,,0,,0,19700328,,,1,,1,65,4,.46944445,.048,.0145,7800,,.16,-.0089534149,0,1970,700329,6.9757328,CA,9,-.0592731698551612,-.0438345227619581,.35685962,0,.59273291,.2826328,.35667515,1,.00039246868,.00053069729
2572,1970,,2,4,37,1,5,8,1,1,,2,0,2,0,33,0,40,4600,3.48,4600,5775,5075,,0,2652,0,0,2621,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,7,,0,0,1,0,1,96.153847,5000,1250,.38926828,.36023054,38.799999,.373436,,,,,2652,6812.7822,0,8556.0527,7382.2715,8.8265562,9.0543938,8.9068365,-.22783756,-.22783756,-.22783756,.052606583,-.37539482,.052606583,7.8713112,.053283215,.053283215,.076290131,0,1,0,1,1,0,0,70,,.,1,0,0,,700301,700301,70,3,1,5,70,2,,0,,5000,48.285713,25,65,.1,5000,5000,1250,1250,1,0,0,,,,,,0,,0,19700300,,,1,,1,48.285713,4,.5021714,.048,.0145,7800,,0,-.074195348,0,1970,700301,6.9757328,CA,9,-.0592731698551612,-.0438345227619581,.2478192,0,.52749097,.23592387,-.22783756,1,.0032523177,.0043977937
5399,1970,,3,4,58,1,0,3,2,1,,6,0,2,0,40,0,40,0,3,4800,12080,8880,,1046,3120,1300,0,1446,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,14,,0,0,0,1,1,46.153847,2400,600,.38926828,.36023054,38.799999,.373436,,,,,3120,11623.838,0,7014.5264,5019.9448,9.3608131,8.8557386,8.5211744,.5050745,.5050745,.5050745,.023229599,.17051029,.023229599,7.2765565,-.0068917274,-.0068917274,.18048859,0,1,0,1,1,0,0,70,,.,1,0,0,,700315,700315,70,3,15,0,70,2,,.19,,5300,25.071428,25,65,.1,2400,2400,600,600,1,0,0,,,,,,0,,0,19700316,,,1,,1,25.071428,4,.54321426,.048,.0145,7800,,.19,.11119328,0,1970,700315,6.9757328,CA,9,-.0592731698551612,-.0438345227619581,.11895321,0,.7128796,.090642348,.5050745,1,-.0048741042,-.006590778
9200,1970,,8,4,27,2,2,3,1,4,,5,0,2,0,39,0,40,5800,3.8699999,5800,5800,5800,,558,1656,0,0,906,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,12,,0,1,1,0,0,71.942307,3741,935.25,.38926828,.36023054,38.799999,.373436,,,,,1656,4254.1353,0,5922.5264,5167.5903,8.3556471,8.6865187,8.5501614,-.33087158,-.33087158,-.33087158,.15769196,-.46722889,.15769196,6.8090391,.035958767,.035958767,.035958767,0,1,1,1,1,0,0,70,,.,1,0,0,,700715,700531,70,7,15,2,70,3,,.18000001,,3741,37.044643,25,65,.1,3741,3741,935.25,935.25,1,0,0,,,,,,0,,0,19700716,,,1,,1,37.044643,4,.51492155,.048,.0145,7800,,.18000001,.065310515,0,1970,700715,6.9757328,CA,9,-.0592731698551612,-.0438345227619581,.18541832,1,.66699684,.14314294,-.33087158,1,-.0028628553,-.0038711613
15771,1970,,4,4,26,1,4,6,2,1,,3,0,2,0,44,0,99,6000,3.4100001,6000,7320,6800,,328,1456,104,0,1418,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,10,,0,0,0,1,1,138.46153,7199.9995,1799.9999,.38926828,.36023054,38.799999,.373436,,,,,1456,4029.0549,0,4442.5791,3617.313,8.3012867,8.3989906,8.1934872,-.097703934,-.097703934,-.097703934,-.028159142,-.3032074,-.028159142,7.2570028,.099267483,.099267483,.12227297,0,1,0,1,1,0,0,70,,.,1,0,0,,700329,700329,70,3,29,4,70,2,,.16,,7200,65,25,65,.1,7199.9995,7199.9995,1799.9999,1799.9999,1,0,0,,,,,,0,,0,19700328,,,1,,1,65,4,.46944445,.048,.0145,7800,,.16,-.0089534149,0,1970,700329,6.9757328,CA,9,-.0592731698551612,-.0438345227619581,.35685962,0,.59273291,.2826328,-.097703934,1,.00039246868,.00053069729
8572,1970,,6,4,25,1,2,4,1,1,,3,0,2,0,41,0,40,7200,4.3499999,7200,7818,7200,,632,1300,104,0,1170,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,10,,0,0,1,0,1,142.30769,7400,1850,.38926828,.36023054,38.799999,.373436,,,,,1300,3628.3032,0,4987.8945,3691.1357,8.1965208,8.5147696,8.2136898,-.31824875,-.31824875,-.31824875,.35503674,-.6193285,.35503674,7.0647593,.022472858,.022472858,.022472858,0,1,1,1,1,0,0,70,,.,1,0,0,,700503,700503,70,5,3,2,70,2,,.19,,7400,65,25,65,.1,7400,7400,1850,1850,1,0,0,,,,,,0,,0,19700504,,,1,,1,65,4,.45675674,.048,.0145,7800,,.19,-.0022680385,0,1970,700503,6.9757328,CA,9,-.0592731698551612,-.0438345227619581,.36677241,0,.59941828,.27948055,-.31824875,1,.000099418387,.00013443382
21094,1971,,1,4,42,1,3,7,2,1,,2,0,2,0,48,0,40,6000,3.1199999,6000,6000,6000,,66,2080,156,0,2214,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,7,,0,0,0,1,1,153.84616,8000.0005,2000.0001,.40097561,.37848222,40.5,.3897979,,,,,2080,5599.5205,0,6588.6865,,8.6304359,8.7931089,,-.162673,-.162673,-.162673,.050439835,,.050439835,7.7025561,0,0,.0063033104,0,1,0,1,1,0,0,71,,.,1,0,0,,710301,710301,71,3,1,3,71,2,,.14,,8000,65,25,65,.1,8000.0005,8000.0005,2000.0001,2000.0001,1,0,0,,,,,,0,,0,19710300,,,1,,1,65,4,.42249998,.048,.0145,7800,,.14,-.11040729,0,1971,710301,6.6635275,CA,9,-.1257949444628768,-.0896229090673428,.37986708,0,.49127904,.32668567,-.162673,1,.009895022,.013888679
8575,1971,,1,4,26,1,1,3,3,1,,3,0,2,0,51,0,40,10000,4.9000001,10000,16000,16000,,2264,780,520,0,977,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,10,,0,0,0,0,1,151.92308,7900,1975,.40097561,.37848222,40.5,.3897979,,,,,780,3319.1641,0,4494.415,4754.5791,8.1074686,8.4105911,8.4668636,-.30312252,-.30312252,-.30312252,-.33672237,-.24685001,-.33672237,6.8844867,0,0,0,0,1,0,1,1,0,0,71,,.,1,0,0,,710301,710301,71,3,1,1,71,2,,.25,,13300,65,25,65,.1,7900,7900,1975,1975,1,0,0,,,,,,0,,0,19710300,,,1,,1,65,4,.4278481,.048,.0145,7800,,.25,-.031222187,0,1971,710301,6.6635275,CA,9,-.1257949444628768,-.0896229090673428,.3751187,0,.57046413,.28133905,-.30312252,1,.0027982232,.0039275931
4355,1971,,0,4,30,1,0,2,3,1,,2,0,2,0,50,0,40,4548,2.3800001,4948,7348,7348,,826,936,520,0,801,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,7,,0,0,0,0,1,82.846153,4308,1077,.40097561,.37848222,40.5,.3897979,,,,,936,3708.2151,0,3645.4717,3663.9473,8.2183056,8.2012415,8.206296,.017064095,.017064095,.017064095,-.22997284,.022118568,-.22997284,6.6858611,0,0,0,0,1,0,1,1,0,0,71,,.,1,0,0,,710202,710101,71,2,2,0,71,2,,.19,,7108,42.107143,25,65,.1,4308,4308,1077,1077,1,0,0,,,,,,0,,0,19710202,,,1,,1,42.107143,4,.50825709,.048,.0145,7800,,.19,.065317728,0,1971,710202,6.6635275,CA,9,-.1257949444628768,-.0896229090673428,.20455842,0,.66700405,.15587351,.017064095,1,-.0058539649,-.00821664
15458,1971,,2,4,45,1,4,7,3,1,,0,0,2,0,26,0,40,3000,2.8800001,3000,9110,3000,,0,2600,0,0,2494,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,2.5,,0,0,0,0,1,96.153847,5000,1250,.40097561,.37848222,40.5,.3897979,,,,,2600,6484.1851,0,6979.6548,6171.5791,8.7771215,8.8507547,8.7277098,-.073633194,-.073633194,-.073633194,-.20487213,-.19667816,-.20487213,7.8216434,.0056295395,.0056295395,.011227131,0,1,0,1,1,0,0,71,,.,1,0,0,,710315,710315,71,3,15,4,71,2,,0,,6000,48.285713,25,65,.1,5000,5000,1250,1250,1,0,0,,,,,,0,,0,19710316,,,1,,1,48.285713,4,.5021714,.048,.0145,7800,,0,-.074195348,0,1971,710315,6.6635275,CA,9,-.1257949444628768,-.0896229090673428,.23741689,0,.52749097,.22602089,-.073633194,1,.0066496027,.0093334001
8213,1971,,3,4,23,1,0,1,1,2,,4,0,2,0,48,0,40,7500,3.9100001,7500,8621,8621,,1339,416,780,0,468,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,12,,0,0,1,0,0,67.307693,3500,875,.40097561,.37848222,40.5,.3897979,,,,,416,3098.3325,0,2591.9355,,8.038619,7.8601604,,.17845869,.17845869,.17845869,,,.74854708,6.1484685,0,0,0,0,1,0,1,1,0,0,71,,.,1,0,0,,710329,710329,71,3,29,0,71,1,,.25,,4600,34.892857,25,65,.1,3500,3500,875,875,1,0,0,,,,,,0,,0,19710328,,,1,,1,34.892857,4,.51840812,.048,.0145,7800,,.25,.1367868,0,1971,710329,6.6635275,CA,9,-.1257949444628768,-.0896229090673428,.16619183,0,.73847312,.11666667,.17845869,1,-.012259231,-.017207088
14929,1971,,2,4,34,1,3,5,1,1,,6,0,2,0,39,0,60,8300,3.55,8300,14920,14400,,1676,1820,208,46,1507,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,14,,0,0,1,0,1,63.46154,3300,825,.40097561,.37848222,40.5,.3897979,,,,,1866,5203.2129,0,3447.863,2602.0657,8.5570316,8.1455097,7.8640609,.41152191,.41152191,.41152191,-.32205248,.13007307,-.32205248,7.3178763,.067950726,.067950726,-.57158327,0,1,1,1,1,0,0,71,,.,1,0,0,,710315,710315,71,3,15,3,71,2,,.22,,3300,33.107143,25,65,.1,3300,3300,825,825,1,0,0,,,,,,0,,0,19710316,,,1,,1,33.107143,4,.52168828,.048,.0145,7800,,.22,.1110026,0,1971,710315,6.6635275,CA,9,-.1257949444628768,-.0896229090673428,.15669516,0,.71268892,.11470086,.41152191,1,-.0099483756,-.013963566
20929,1971,,3,4,31,1,5,7,1,1,,6,0,2,0,52,0,40,8000,3.8499999,8000,11973,10800,,792,2080,260,0,1980,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,14,,0,0,1,0,1,142.30769,7400,1850,.40097561,.37848222,40.5,.3897979,,,,,2080,5874.3022,0,6065.1187,7793.1577,8.6783428,8.710309,8.9610014,-.031966209,-.031966209,-.031966209,,.21872616,,7.5908523,.03861475,.03861475,,0,1,,1,1,0,0,71,,.,1,0,0,,710329,710329,71,3,29,5,71,2,,.19,,12080,65,25,65,.1,7400,7400,1850,1850,1,0,0,,,,,,0,,0,19710328,,,1,,1,65,4,.45675674,.048,.0145,7800,,.19,-.0022680385,0,1971,710329,6.6635275,CA,9,-.1257949444628768,-.0896229090673428,.35137701,0,.59941828,.26774931,-.031966209,1,.00020326821,.00028530776
6829,1971,,2,4,21,1,1,3,1,1,,4,0,2,0,34,0,50,5190,3,5380,8935,7830,,795,650,260,0,1016,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,12,,0,0,1,0,1,156.92308,8160,2040,.40097561,.37848222,40.5,.3897979,,,,,650,2308.0005,0,1913.2477,,7.7441368,7.5565577,,.18757915,.18757915,.18757915,,,-.74853897,6.9236288,.18903732,.18903732,.14989519,0,1,0,1,1,0,0,71,,.,1,0,0,,710315,710315,71,3,15,1,71,2,,.19,,13160,65,25,65,.1,8160,8160,2040,2040,1,0,0,,,,,,0,,0,19710316,,,1,,1,65,4,.41421568,.048,.0145,7800,,.19,-.090308927,0,1971,710315,6.6635275,CA,9,-.1257949444628768,-.0896229090673428,.38746437,0,.51137739,.31384617,.18757915,1,.0080937492,.011360407
23649,1971,,2,4,34,1,0,1,2,5,,6,0,2,0,50,0,61,0,1.3099999,3975,10488,10488,,1745,1040,780,0,468,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,14,,0,0,0,1,0,125,6500,1625,.40097561,.37848222,40.5,.3897979,,,,,1040,4654.5371,0,2336.8794,3676.5132,8.4455976,7.7565718,8.2097197,.68902588,.68902588,.68902588,,1.1421738,,6.1484685,0,0,,0,1,,1,1,0,0,71,,.,1,0,0,,710315,710315,71,3,15,0,71,1,,.28,,6500,61.924999,25,65,.1,6500,6500,1625,1625,1,0,0,,,,,,0,,0,19710316,,,1,,1,61.924999,4,.49539998,.048,.0145,7800,,.28,.13551603,0,1971,710315,6.6635275,CA,9,-.1257949444628768,-.0896229090673428,.30864197,0,.73720235,.2074074,.68902588,1,-.012145341,-.017047232
11272,1972,,0,4,21,1,1,2,1,1,,4,0,2,0,40,0,40,6700,4.1900001,6700,6940,6940,,720,780,312,0,1016,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,12,,0,0,1,0,1,80,4160,1040,.41365853,.39289144,41.799999,.40230992,,,,,780,2679.7258,0,3319.1641,,7.8934698,8.1074686,,-.21399879,-.21399879,-.21399879,,,,6.9236288,.11128378,.11128378,.11128378,0,1,0,1,1,0,0,72,,.,1,0,0,,720207,,72,2,7,1,72,2,,.19,,4460,40.785713,25,75,.1,4160,4160,1040,1040,1,0,0,,,,,,0,,0,19720208,,,1,,1,40.785713,4,.50982141,.052000001,.0145,7800,,.19,.070901312,0,1972,720207,6.0086336,CA,9,-.2792368971813506,-.193074535812237,.19138756,0,.67258763,.14507176,-.21399879,1,-.013689238,-.019798262
1174,1975,,4,4,47,1,4,6,3,1,,2,0,2,0,35,0,72,5250,2.0799999,5250,10594,6050,,17,5200,0,0,2555,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,7,,0,0,0,0,1,105.76923,5500,1375,.59609759,.51873201,53.799999,.51780558,,,,,5200,8723.4043,0,10122.558,,9.0737648,9.2225218,,-.14875698,-.14875698,-.14875698,,,,7.8458076,-.10751057,-.10751057,-.25076199,0,1,1,1,1,0,0,75,,.,1,0,0,,750419,750419,75,4,19,4,75,2,,.14,,5500,52.75,25,90,.1,5500,5500,1375,1375,1,0,0,,,,,,0,,0,19750420,,,1,,1,52.75,4,.49872726,.058499999,.0145,13200,,.14,.02055607,0,1975,750419,9.1848354,CA,9,-.0207172130260078,.2312818953190636,.19659708,0,.62224239,.15757257,-.14875698,1,.0047542467,-.00042586448
22009,1975,,5,4,42,1,3,7,2,1,,6,0,2,0,13,0,48,2700,4.3299999,2700,14110,10700,,592,3640,720,0,2265,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,14,,0,0,0,1,1,228.84616,11900,2975,.59609759,.51873201,53.799999,.51780558,,,,,3640,7494.3828,0,9830.0713,,8.9219093,9.1932011,,-.27129173,-.27129173,-.27129173,,,,7.7253299,-.0039658546,-.0039658546,-.14553928,0,1,0,1,1,0,0,75,,.,1,0,0,,750503,750503,75,5,3,3,75,2,,.17,,20600,90,25,90,.1,11900,11900,2975,2975,1,0,0,,,,,,0,,0,19750504,,,1,,1,90,4,.39327729,.058499999,.0145,13200,,.17,-.091929637,0,1975,750503,9.1848354,CA,9,-.0207172130260078,.2312818953190636,.42536461,0,.50975668,.32816878,-.27129173,1,-.02126166,.0019045259
1041,1975,,3,4,49,1,3,5,1,1,,6,0,2,0,46,0,65,16500,5.52,16500,16500,16500,,1890,3900,780,0,1482,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,14,,0,0,1,0,1,326.92307,17000,4250,.59609759,.51873201,53.799999,.51780558,,,,,3900,8046.2197,0,5824.9409,,8.9929581,8.6699038,,.32305431,.32305431,.32305431,,,,7.3011479,.033622742,.033622742,.24454594,0,1,0,1,1,0,0,75,,.,1,0,0,,750329,750329,75,3,29,3,75,2,,.22,,19500,90,25,90,.1,17000,17000,4250,4250,1,0,0,,,,,,0,,0,19750328,,,1,,1,90,4,.27529413,.058499999,.0145,13200,,.22,-.24874513,0,1975,750329,9.1848354,CA,9,-.0207172130260078,.2312818953190636,.60766369,0,.35294119,.47397768,.32305431,1,-.057530243,.0051533058
9202,1975,,1,4,49,1,0,4,1,1,,6,1,2,0,52,0,40,8000,3.8499999,8000,30000,29500,,5073,5200,0,0,1130,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,14,,0,0,1,0,1,153.84616,8000.0005,2000.0001,.59609759,.51873201,53.799999,.51780558,,,,,5200,8723.4043,0,5351.584,,9.0737648,8.5851479,,.48861694,.48861694,.48861694,,,,7.029973,.4731946,.4731946,.4731946,0,1,0,1,1,0,0,75,,.,1,0,0,,750301,750301,75,3,1,0,75,2,,.31999999,,8069,71.300003,25,90,.1,8000.0005,8000.0005,2000.0001,2000.0001,1,0,0,,,,,,0,,0,19750300,,,1,,1,71.300003,4,.46344998,.058499999,.0145,13200,,.31999999,.14400958,0,1975,750301,9.1848354,CA,9,-.0207172130260078,.2312818953190636,.28595942,0,.74569589,.17772377,.48861694,1,.033306807,-.002983477
3343,1975,,1,4,54,1,0,2,1,1,,5,0,2,0,26,0,56,8000,5.4899998,8000,10620,8000,,853,1248,0,0,1016,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,12,,0,0,1,0,1,153.84616,8000.0005,2000.0001,.59609759,.51873201,53.799999,.51780558,,,,,1248,2093.6169,0,1893.428,,7.6466484,7.546144,,.1005044,.1005044,.1005044,,,,6.9236288,0,0,0,0,1,0,1,1,0,0,75,,.,1,0,0,,750301,750301,75,3,1,0,75,2,,.19,,8000,71.300003,25,90,.1,8000.0005,8000.0005,2000.0001,2000.0001,1,0,0,,,,,,0,,0,19750300,,,1,,1,71.300003,4,.46344998,.058499999,.0145,13200,,.19,.015013613,0,1975,750301,9.1848354,CA,9,-.0207172130260078,.2312818953190636,.28595942,0,.61669993,.2148985,.1005044,1,.0034723768,-.0003110402
23826,1975,,5,4,26,1,1,3,2,1,,4,0,2,0,43,0,54,5700,2.45,5700,7200,5700,,628,2340,520,468,1016,0,0,0,39,5,,396,,,,,,,,,,,,,,,,,,,,,,California,California,CA,California,12,,0,0,0,1,1,78.596153,4087,1021.75,.59609759,.51873201,53.799999,.51780558,,,,,2340,4927.9761,0,5824.9409,,8.5026836,8.6699038,,-.16722012,-.16722012,-.16722012,,,,6.9236288,.77516031,.77516031,0,0,1,1,1,1,0,0,75,,.,1,0,0,,750503,750503,75,5,3,1,75,2,,.19,,4087,40.13393,25,90,.1,4087,4087,1021.75,1021.75,1,0,0,,,,,,0,,0,19750504,,,1,,1,40.13393,4,.51063478,.058499999,.0145,13200,,.19,.077801086,0,1975,750503,9.1848354,CA,9,-.0207172130260078,.2312818953190636,.14608951,0,.67948741,.10978626,-.16722012,1,.017993983,-.0016118217
